category,headline,summary,link
Culture,What’s Your Favorite Soundtrack? We Want to Know.,We’re asking readers to share the movie-related albums that they return to again and again.,https://www.nytimes.com/2024/05/10/movies/favorite-soundtrack.html
Culture,"David Shapiro, Who Gained Fame in Poetry and Protest, Dies at 77","A renowned member of the New York School of poets, he also found accidental notoriety when he was photographed during the 1968 uprising at Columbia University.",https://www.nytimes.com/2024/05/10/books/david-shapiro-dead.html
Culture,The Best of Late Night This Week,"The hosts couldn’t get enough of former President Donald Trump being held in contempt (again) in his criminal hush-money trial, or of Stormy Daniels’s testimony. They also talked about Robert F. Kennedy Jr.’s brain worm.  Here’s what they had to say.",https://www.nytimes.com/interactive/2024/05/10/arts/television/best-of-late-night-stormy-daniels.html
Culture,The Power and Beauty of African Guitar Greats,"Hear songs by Mdou Moctar, Bombino, Orchestra Baobab and more.",https://www.nytimes.com/2024/05/10/arts/music/amplifier-newsletter-african-guitar-greats.html
Culture,"In This ‘Lord of the Rings’ Adaptation, the Hobbits Yodel",A quirky and joyful play based on J.R.R. Tolkien’s books joined weightier works at this year’s Theatertreffen drama festival.,https://www.nytimes.com/2024/05/10/theater/theatertreffen-berlin.html
Culture,"Brian Wilson, Beach Boys Visionary, Is Placed Under Conservatorship","Mr. Wilson, who has a neurocognitive disorder, had been cared for by his wife until she died in January.",https://www.nytimes.com/2024/05/10/arts/brian-wilson-conservatorship-beach-boys.html
Culture,"Bill Holman, Whose Arrangements Shaped West Coast Jazz, Dies at 96","His economical, linear writing helped define the sound of Stan Kenton’s band. He also led his own 16-piece ensemble for many decades.",https://www.nytimes.com/2024/05/10/arts/music/bill-holman-dead.html
Culture,Who Are the Favorites to Win Eurovision?,"Some of the buzziest acts taking part in Saturday’s final hail from Croatia, Israel and Ukraine.",https://www.nytimes.com/2024/05/10/arts/music/eurovision-odds-favorites.html
Culture,"Steve McQueen, on a Different Wavelength","The artist-turned-film director finds new depths in “Bass,” an immersive environment of light and sound in Dia Beacon keyed to Black history and “where we can go from here.”",https://www.nytimes.com/2024/05/10/arts/design/steve-mcqueen-filmmaker-art-dia-beacon-bass.html
Culture,"Post Malone Goes Country With Morgan Wallen, and 8 More New Songs","Hear tracks by Raveena, Willow, John Cale and others.",https://www.nytimes.com/2024/05/10/arts/music/playlist-post-malone-morgan-wallen-willow.html
Culture,Christie’s Website Is Brought Down by Hackers Days Before $840 Million Auctions,"The auctioneer’s website was taken offline on Thursday evening and remained down on Friday, days before its spring auctions were set to begin.",https://www.nytimes.com/2024/05/10/arts/design/christies-cyberattack-website.html
Culture,"Review: An Opera Saw Red-Pill Culture Coming. Now, It’s Back.","Robert Ashley’s 1994 opera “Foreign Experiences,” a portrait of a paranoid mind in free fall, is part of a wave of revivals following his death.",https://www.nytimes.com/2024/05/10/arts/music/robert-ashley-foreign-experiences-roulette-review.html
Culture,Film Academy Looks Overseas for Donors,The Academy of Motion Picture Arts and Sciences has announced a global $500 million campaign to shore up its financial future.,https://www.nytimes.com/2024/05/10/movies/academy-motion-pictures-overseas-donors.html
Culture,Five Science Fiction Movies to Stream Now,"In this month’s sci-fi picks, surviving a pandemic and predicting a catastrophe.",https://www.nytimes.com/2024/05/10/movies/five-science-fiction-movies-to-stream-now.html
Culture,Tony Awards 2024: Print Your Ballot!,Now it’s your turn to predict which nominees will win.,https://www.nytimes.com/interactive/2024/05/13/theater/2024-tonys-ballot.html
Culture,Kendrick Lamar Rides a Rap Beef All the Way to No. 1,"On the Billboard album chart, Dua Lipa’s heavily promoted “Radical Optimism” opened at No. 2, held off by the third week of Taylor Swift’s “Tortured Poets.”",https://www.nytimes.com/2024/05/13/arts/music/taylor-swift-kendrick-lamar-dua-lipa-billboard-charts.html
Culture,They’re Members of an Elite Squad: Prime-Time Drama Super Fans,"Shows like “Law & Order: SVU,” “NCIS” and “Grey’s Anatomy” have kept fans hooked for 20 seasons or more. How do they do it?",https://www.nytimes.com/2024/05/13/arts/television/svu-greys-anatomy-ncis-fans.html
Culture,Can You Find The 13 Book Titles Hidden in This Text?,"A baker’s dozen of sports books — including athlete memoirs, biographies, team histories and a few classics of the form — are tucked away in this very short story. Can you find them all?",https://www.nytimes.com/interactive/2024/05/13/books/review/sports-books-quiz.html
Culture,"Are Plants Intelligent? If So, What Does That Mean for Your Salad?","A new book, “The Light Eaters,” looks at how plants sense the world and the agency they have in their own lives.",https://www.nytimes.com/2024/05/13/books/zoe-schlanger-light-eaters.html
Culture,How to Navigate London’s Wondrous (and Very Big) V&A Museum,"Paintings, ceramics, photography, fashion, furniture and more: The Victoria and Albert Museum is a treasure trove of art and design. Here’s one besotted visitor’s plan for taking it all in.",https://www.nytimes.com/2024/05/13/travel/london-victoria-and-albert-museum.html
Culture,What’s on TV This Week: ‘Mary & George’ and Lots of ‘Law & Order’,The Starz show starring Nicholas Galitzine and Julianne Moore wraps up. Three versions of the crime procedural air finales.,https://www.nytimes.com/2024/05/13/arts/television/whats-on-tv-this-week-mary-george-and-lots-of-law-order.html
Culture,"Susan Backlinie, Swimmer Who Was First Victim in ‘Jaws,’ Dies at 77","Ms. Backlinie, a stunt woman, appeared in the terrifying opening scene of the 1975 blockbuster in which a great white shark attacks.",https://www.nytimes.com/2024/05/12/arts/television/susan-backlinie-dead-jaws.html
Culture,"Alex Hassilev, the Last of the Original Limeliters, Dies at 91","The trio’s witty, urbane arrangements made it one of the top acts of the early-1960s folk music revival. His gift for languages helped.",https://www.nytimes.com/2024/05/12/arts/music/alex-hassilev-dead.html
Culture,"Mona Lisa, Smile: You’re in Lecco, After All",A mash-up of geology and art history has identified a likely setting for one of the world’s most famous paintings.,https://www.nytimes.com/2024/05/12/arts/mona-lisa-location-solved.html
Culture,"Roger Corman, 98, Dies; Prolific Master of Low-Budget Cinema","He had hundreds of horror, science fiction and crime films to his credit. He also helped start the careers of Martin Scorsese, Francis Ford Coppola and many others.",https://www.nytimes.com/2024/05/12/movies/roger-corman-dead.html
Culture,"Switzerland Wins Eurovision, as Protests Give Way to Spectacle","The nonbinary singer Nemo won the high-camp contest, during a night that included pro-Palestinian demonstrations outside the arena and fireworks onstage.",https://www.nytimes.com/2024/05/11/arts/music/eurovision-final-winner.html
Culture,"Sam Rubin, TV Anchor Known for His Hollywood Reporting, Dies at 64",He began at the Los Angeles television news station KTLA in 1991 and went on to become a staple of morning viewing through his interviews with celebrities.,https://www.nytimes.com/2024/05/11/arts/television/sam-rubin-ktla-dead.html
Culture,"Jeannie Epper, Stunt Double to the Stars, Is Dead at 83",Her first stunt was riding a horse bareback down a cliff when she was 9. She went on to soar on the hit TV series “Wonder Woman” and in many other places.,https://www.nytimes.com/2024/05/11/arts/jeannie-epper-dead.html
Culture,"Eberhard Kornfeld, Art Dealer, Collector and Historian, Is Dead at 99","Ensconced in a 15th-century Swiss manor house, he became an expert on the old masters and later tangled with heirs of a collector killed by the Nazis.",https://www.nytimes.com/2024/05/11/arts/eberhard-kornfeld-dead.html
Culture,"Before the Eurovision Final, a Pro-Palestinian March","For months, activists and some fans of the song contest have demanded Israel be banned from the event, which this year takes place in Malmo, Sweden.",https://www.nytimes.com/2024/05/11/arts/music/eurovision-israel-palestine-protest.html
Culture,Eurovision Disqualifies Dutch Entrant Hours Before Final,The competition’s organizers said that Swedish police were investigating the singer Joost Klein and that it would be inappropriate for him to take part in Saturday’s final.,https://www.nytimes.com/2024/05/11/arts/music/eurovision-joost-klein-disqualified.html
Culture,"On Mother’s Day, Here Are 2 Novels That Get Babies Right","Barbara Kingsolver’s debut, and a bad seed’s beginnings.",https://www.nytimes.com/2024/05/11/books/read-like-wind-recommendations-babies-in-fiction.html
Culture,Trixie Mattel on the Sitcom That Can Bring Us All Together,"“The love story of Jim and Pam — every time I watch that unfold, I find something new to cry about,” the entertainer said.",https://www.nytimes.com/2024/05/11/arts/television/trixie-mattel-drag-race.html
Culture,"For This Director, There’s No Such Thing as Too Much Blood","The director Coralie Fargeat’s films don’t shy away from violence and gore, including her latest which is vying for the top prize at Cannes.",https://www.nytimes.com/2024/05/11/movies/cannes-coralie-fargeat-film-festival.html
Culture,"In ‘The Big Cigar,’ a Black Panther Stars in a Fake Movie",This new series is based on the unlikely true story of a Hollywood producer who used a bogus film production to help Huey Newton flee to Cuba in 1974.,https://www.nytimes.com/2024/05/11/arts/television/the-big-cigar.html
Culture,The Un Certain Regard Section Offers a Different Perspective at the Cannes Film Festival,"While not receiving the same attention as the main competition, the sidebar is where you often glimpse the future of cinema.",https://www.nytimes.com/2024/05/11/movies/cannes-un-certain-regard-film-festival.html
Culture,"At Cannes, Indian Filmmakers Show There Is More Than Just Bollywood",This year’s edition of the annual film festival features a prominent presence of Indian stories and storytellers that celebrates the country’s independent cinema.,https://www.nytimes.com/2024/05/11/movies/cannes-film-festival-india.html
Culture,Finding Design Inspiration in Beauty and Mortality,Chen Chen and Kai Williams’s new furniture collection reflects a deep appreciation of the natural cycles of birth and death.,https://www.nytimes.com/2024/05/11/arts/design/chen-chen-kai-williams-new-collection.html
Culture,What Ethan Hawke’s ‘Wildcat’ Gets Right About Flannery O’Connor,"Those familiar with her menagerie of grotesques, her views of Southern society, her tortured faith and inner contradictions will get what his film is doing.",https://www.nytimes.com/2024/05/11/movies/ethan-hawke-maya-hawke-flannery-oconnor-wildcat.html
Culture,‘Doctor Who’ Season Premiere Recap: Back in the Groove,"The new season, written by Russell T Davies and starring Ncuti Gatwa as the 15th Doctor, opens with a double episode premiere.",https://www.nytimes.com/2024/05/10/arts/television/doctor-who-recap-ncuti-gatwa.html
Culture,What’s Your Favorite Soundtrack? We Want to Know.,We’re asking readers to share the movie-related albums that they return to again and again.,https://www.nytimes.com/2024/05/10/movies/favorite-soundtrack.html
Culture,"David Shapiro, Who Gained Fame in Poetry and Protest, Dies at 77","A renowned member of the New York School of poets, he also found accidental notoriety when he was photographed during the 1968 uprising at Columbia University.",https://www.nytimes.com/2024/05/10/books/david-shapiro-dead.html
Culture,The Best of Late Night This Week,"The hosts couldn’t get enough of former President Donald Trump being held in contempt (again) in his criminal hush-money trial, or of Stormy Daniels’s testimony. They also talked about Robert F. Kennedy Jr.’s brain worm.  Here’s what they had to say.",https://www.nytimes.com/interactive/2024/05/10/arts/television/best-of-late-night-stormy-daniels.html
Culture,The Power and Beauty of African Guitar Greats,"Hear songs by Mdou Moctar, Bombino, Orchestra Baobab and more.",https://www.nytimes.com/2024/05/10/arts/music/amplifier-newsletter-african-guitar-greats.html
Culture,"In This ‘Lord of the Rings’ Adaptation, the Hobbits Yodel",A quirky and joyful play based on J.R.R. Tolkien’s books joined weightier works at this year’s Theatertreffen drama festival.,https://www.nytimes.com/2024/05/10/theater/theatertreffen-berlin.html
Culture,"Brian Wilson, Beach Boys Visionary, Is Placed Under Conservatorship","Mr. Wilson, who has a neurocognitive disorder, had been cared for by his wife until she died in January.",https://www.nytimes.com/2024/05/10/arts/brian-wilson-conservatorship-beach-boys.html
Culture,"Bill Holman, Whose Arrangements Shaped West Coast Jazz, Dies at 96","His economical, linear writing helped define the sound of Stan Kenton’s band. He also led his own 16-piece ensemble for many decades.",https://www.nytimes.com/2024/05/10/arts/music/bill-holman-dead.html
Culture,Who Are the Favorites to Win Eurovision?,"Some of the buzziest acts taking part in Saturday’s final hail from Croatia, Israel and Ukraine.",https://www.nytimes.com/2024/05/10/arts/music/eurovision-odds-favorites.html
Culture,"Steve McQueen, on a Different Wavelength","The artist-turned-film director finds new depths in “Bass,” an immersive environment of light and sound in Dia Beacon keyed to Black history and “where we can go from here.”",https://www.nytimes.com/2024/05/10/arts/design/steve-mcqueen-filmmaker-art-dia-beacon-bass.html
Culture,"Post Malone Goes Country With Morgan Wallen, and 8 More New Songs","Hear tracks by Raveena, Willow, John Cale and others.",https://www.nytimes.com/2024/05/10/arts/music/playlist-post-malone-morgan-wallen-willow.html
Culture,Christie’s Website Is Brought Down by Hackers Days Before $840 Million Auctions,"The auctioneer’s website was taken offline on Thursday evening and remained down on Friday, days before its spring auctions were set to begin.",https://www.nytimes.com/2024/05/10/arts/design/christies-cyberattack-website.html
Culture,"Review: An Opera Saw Red-Pill Culture Coming. Now, It’s Back.","Robert Ashley’s 1994 opera “Foreign Experiences,” a portrait of a paranoid mind in free fall, is part of a wave of revivals following his death.",https://www.nytimes.com/2024/05/10/arts/music/robert-ashley-foreign-experiences-roulette-review.html
Culture,Film Academy Looks Overseas for Donors,The Academy of Motion Picture Arts and Sciences has announced a global $500 million campaign to shore up its financial future.,https://www.nytimes.com/2024/05/10/movies/academy-motion-pictures-overseas-donors.html
Culture,Five Science Fiction Movies to Stream Now,"In this month’s sci-fi picks, surviving a pandemic and predicting a catastrophe.",https://www.nytimes.com/2024/05/10/movies/five-science-fiction-movies-to-stream-now.html
Culture,‘Sally & Tom’ Frees Sally Hemings From Being a Mere Footnote,Suzan-Lori Parks’s play is the latest work by a Black writer seeking to prioritize Hemings’s life and perspective to make her fully dimensional.,https://www.nytimes.com/2024/05/10/theater/suzan-lori-parks-sally-hemings-sally-and-tom.html
Culture,6 New Movies Our Critics Are Talking About This Week,"Whether you’re a casual moviegoer or an avid buff, our reviewers think these films are worth knowing about.",https://www.nytimes.com/2024/05/10/movies/6-new-movies-our-critics-are-talking-about-this-week.html
Culture,What to Watch This Weekend: A Tense Restaurant Drama,Looking for some kitchen adrenaline between seasons of “The Bear”? Try the British series “Boiling Point” on Netflix.,https://www.nytimes.com/2024/05/10/arts/television/boiling-point-netflix.html
Culture,How a Village Comes to Life in ‘Kingdom of the Planet of the Apes’,The director Wes Ball narrates a sequence from his film.,https://www.nytimes.com/2024/05/10/movies/kingdom-of-the-planet-of-the-apes-clip.html
Culture,‘Kingdom of the Planet of the Apes’ | Anatomy of a Scene,The director Wes Ball narrates a sequence from his film.,https://www.nytimes.com/video/movies/100000009461046/kingdom-of-the-planet-of-the-apes-scene.html
Culture,How Should an Amy Winehouse Movie Be?,Several depictions of the singer’s life have explored her tense relationship with fame. The new biopic “Back to Black” instead centers her romantic life.,https://www.nytimes.com/2024/05/10/movies/back-to-black-amy-winehouse.html
Culture,"On Andra Day’s ‘Cassandra (Cherith),’ a Soaring Voice Reaches Inward","After playing Billie Holiday onscreen, the singer brings jazz virtuosity to songs of her own.",https://www.nytimes.com/2024/05/10/arts/music/andra-day-cassandra-cherith-review.html
Culture,"‘Black Twitter’: Movements, Memes and Crying Jordan",This new Hulu docuseries explores how a social media subculture influenced American culture at large.,https://www.nytimes.com/2024/05/10/arts/television/black-twitter-hulu-memes-crying-jordan.html
Culture,"In ‘Power,’ Policing and Politics Are Inextricable","Though Yance Ford’s new Netflix documentary takes on a much-explored topic, its mix of personal and polemic makes for a strong argument.",https://www.nytimes.com/2024/05/10/movies/yance-ford-power-netflix.html
Culture,5 Things to Do This Weekend,"A selection of entertainment highlights this weekend, including the film “Kingdom of the Planet of the Apes.”",https://www.nytimes.com/interactive/2024/05/10/arts/weekend-editors-picks-kingdom-of-the-planet-of-the-apes.html
Sports,What Did P.S.G.’s Money Buy?,"The club’s superstar era cost billions and upended European soccer. But after another Champions League failure and Friday’s confirmation that Kylian Mbappé will leave, what was it all for?",https://www.nytimes.com/2024/05/10/world/europe/psg-mbappe-real-madrid.html
Sports,Ex-Soccer Chief in Spain to Face Sexual Assault Trial for Kissing Player,"Luis Rubiales, the former head of Spanish soccer, was also charged with coercion in connection with the unsolicited kiss of a star player after the Women’s World Cup.",https://www.nytimes.com/2024/05/08/world/europe/spain-soccer-luis-rubiales-sexual-assault.html
Sports,"César Luis Menotti, Who Coached Argentina to a World Cup, Dies at 85",He led the national team to a championship in 1978 but was convinced that it didn’t get the recognition it deserved in the shadow of the country’s dictatorship.,https://www.nytimes.com/2024/05/08/sports/soccer/cesar-luis-menotti-dead.html
Sports,"En las canchas de fútbol de Queens, los migrantes se sienten como en casa","Para generaciones de migrantes, el fútbol de los domingos en el parque Flushing Meadows Corona es más que un juego. Alrededor del balón, los jugadores conectan como lo hacían en sus países.",https://www.nytimes.com/es/2024/05/07/espanol/canchas-futbol-queens-migrantes.html
Sports,"On Queens Soccer Fields, Immigrants Find Each Other and a Sense of Home","For generations of immigrants, Sunday soccer at Flushing Meadows Corona Park is more than a game.",https://www.nytimes.com/2024/05/05/nyregion/soccer-migrants-corona-queens.html
Sports,Lawsuit Accuses Everton Bidder 777 Partners of $600 Million Fraud,"In a suit filed in federal court in New York, a firm that provided hundreds of millions of dollars to 777 accused the company of double-pledging its collateral to other investors.",https://www.nytimes.com/2024/05/04/world/europe/everton-777-partners-lawsuit.html
Sports,When a Bunch of Bloody Yanks Came for English Soccer,American investors are gobbling up the storied teams of the English Premier League — and changing the stadium experience in ways that soccer fans resent.,https://www.nytimes.com/2024/05/04/magazine/english-soccer-american-owners.html
Sports,"Dortmund, Bayern Munich and the Siren Song of Yesterday",Change comes neither easily nor naturally at Germany’s two most successful clubs. Will success in the Champions League delay it again?,https://www.nytimes.com/2024/05/03/world/europe/champions-league-dortmund-bayern.html
Sports,A Race the Whole World Is Watching,A three-team race is deciding this year’s Premier League champion. The competition’s global reach means a significant portion of the world’s population is following along.,https://www.nytimes.com/2024/05/03/world/europe/premier-league-soccer.html
Sports,"At F.C. Porto, a Toxic Presidential Race Feels Typical for 2024","A powerful incumbent and a popular rival highlight an election that has already featured fights, arrests and accusations of intimidation.",https://www.nytimes.com/2024/04/26/world/europe/fc-porto-election-da-costa-villas-boas.html
Sports,What Did P.S.G.’s Money Buy?,"The club’s superstar era cost billions and upended European soccer. But after another Champions League failure and Friday’s confirmation that Kylian Mbappé will leave, what was it all for?",https://www.nytimes.com/2024/05/10/world/europe/psg-mbappe-real-madrid.html
Sports,Ex-Soccer Chief in Spain to Face Sexual Assault Trial for Kissing Player,"Luis Rubiales, the former head of Spanish soccer, was also charged with coercion in connection with the unsolicited kiss of a star player after the Women’s World Cup.",https://www.nytimes.com/2024/05/08/world/europe/spain-soccer-luis-rubiales-sexual-assault.html
Sports,"César Luis Menotti, Who Coached Argentina to a World Cup, Dies at 85",He led the national team to a championship in 1978 but was convinced that it didn’t get the recognition it deserved in the shadow of the country’s dictatorship.,https://www.nytimes.com/2024/05/08/sports/soccer/cesar-luis-menotti-dead.html
Sports,"En las canchas de fútbol de Queens, los migrantes se sienten como en casa","Para generaciones de migrantes, el fútbol de los domingos en el parque Flushing Meadows Corona es más que un juego. Alrededor del balón, los jugadores conectan como lo hacían en sus países.",https://www.nytimes.com/es/2024/05/07/espanol/canchas-futbol-queens-migrantes.html
Sports,"On Queens Soccer Fields, Immigrants Find Each Other and a Sense of Home","For generations of immigrants, Sunday soccer at Flushing Meadows Corona Park is more than a game.",https://www.nytimes.com/2024/05/05/nyregion/soccer-migrants-corona-queens.html
Sports,Lawsuit Accuses Everton Bidder 777 Partners of $600 Million Fraud,"In a suit filed in federal court in New York, a firm that provided hundreds of millions of dollars to 777 accused the company of double-pledging its collateral to other investors.",https://www.nytimes.com/2024/05/04/world/europe/everton-777-partners-lawsuit.html
Sports,When a Bunch of Bloody Yanks Came for English Soccer,American investors are gobbling up the storied teams of the English Premier League — and changing the stadium experience in ways that soccer fans resent.,https://www.nytimes.com/2024/05/04/magazine/english-soccer-american-owners.html
Sports,"Dortmund, Bayern Munich and the Siren Song of Yesterday",Change comes neither easily nor naturally at Germany’s two most successful clubs. Will success in the Champions League delay it again?,https://www.nytimes.com/2024/05/03/world/europe/champions-league-dortmund-bayern.html
Sports,A Race the Whole World Is Watching,A three-team race is deciding this year’s Premier League champion. The competition’s global reach means a significant portion of the world’s population is following along.,https://www.nytimes.com/2024/05/03/world/europe/premier-league-soccer.html
Sports,"At F.C. Porto, a Toxic Presidential Race Feels Typical for 2024","A powerful incumbent and a popular rival highlight an election that has already featured fights, arrests and accusations of intimidation.",https://www.nytimes.com/2024/04/26/world/europe/fc-porto-election-da-costa-villas-boas.html
Sports,The Only Girls’ Team in a Boys’ Soccer League Has Gone Undefeated,"The Queens Park Ladies, an under-12 soccer team in Bournemouth, England, hopes to inspire younger girls to get into the sport after a dominant season against the boys.",https://www.nytimes.com/2024/04/24/world/europe/uk-women-girls-soccer-team-bournemouth.html
Sports,Why Indoor Soccer is the Beautiful Game at Its Best,"In its flamboyance and entertainment factor, it embodies the spirit of street soccer, the real roots of the game.",https://www.nytimes.com/2024/04/24/magazine/indoor-soccer.html
Sports,This Town Had a Reputation Problem. Premier League Soccer Changed Things.,"Having a team in the world’s richest sports competition might alter how people think of Luton, a place long dogged by a ramshackle image and links to extremism.",https://www.nytimes.com/2024/04/24/world/europe/luton-town-premier-league.html
Sports,FIFA Said to Be Close to TV Deal With Apple for New Tournament,The agreement would give the tech company worldwide rights for a monthlong World Cup-style competition between top teams set to take place next year.,https://www.nytimes.com/2024/04/22/business/fifa-apple-tv-deal.html
Sports,Everton Seeks Alternative Buyer as Deal With 777 Partners Falters,"With a proposed sale stalled seven months after it was announced, a financially strapped Premier League team is pursuing a backup plan.",https://www.nytimes.com/2024/04/22/business/everton-sale-777-partners.html
Sports,Why Don’t More People Resent Manchester City?,"Out of the Champions League but on top of the Premier League, Manchester City shows that it takes more than trophies to make a villain.",https://www.nytimes.com/2024/04/19/world/europe/premier-league-man-city.html
Sports,One Thing Parents Can Control,"As parents, we cannot shield our sons and daughters from the world’s cruelty or our failures, but we can try to counter those things.",https://www.nytimes.com/2024/04/16/opinion/parenting-mistakes-joy.html
Sports,"Un equipo de fútbol dejó de cobrar la entrada, ¿otros deberían hacer lo mismo?","Cuando el Paris F. C. hizo gratuitas sus entradas, inició un experimento sobre la conexión entre aficionados y equipos, y planteó una pregunta sobre el valor de las grandes multitudes para el deporte televisado.",https://www.nytimes.com/es/2024/04/14/espanol/entradas-futbol-gratis.html
Sports,"A Soccer Bridesmaid Wears the Crown, and Germany (Mostly) Likes the Look","As Bayer Leverkusen sealed its first Bundesliga title, the real joy for its rivals came in seeing Bayern Munich lose it.",https://www.nytimes.com/2024/04/13/world/europe/bayer-leverkuson-bayern-munich-bundesliga.html
Sports,"Coaches Have to Be Salesmen, Too",David Moyes has established West Ham as a fixture in the top half of the Premier League and a regular presence in Europe. So why do so many fans want him out?,https://www.nytimes.com/2024/04/12/world/europe/west-ham-david-moyes.html
Sports,What Did P.S.G.’s Money Buy?,"The club’s superstar era cost billions and upended European soccer. But after another Champions League failure and Friday’s confirmation that Kylian Mbappé will leave, what was it all for?",https://www.nytimes.com/2024/05/10/world/europe/psg-mbappe-real-madrid.html
Sports,Ex-Soccer Chief in Spain to Face Sexual Assault Trial for Kissing Player,"Luis Rubiales, the former head of Spanish soccer, was also charged with coercion in connection with the unsolicited kiss of a star player after the Women’s World Cup.",https://www.nytimes.com/2024/05/08/world/europe/spain-soccer-luis-rubiales-sexual-assault.html
Sports,"César Luis Menotti, Who Coached Argentina to a World Cup, Dies at 85",He led the national team to a championship in 1978 but was convinced that it didn’t get the recognition it deserved in the shadow of the country’s dictatorship.,https://www.nytimes.com/2024/05/08/sports/soccer/cesar-luis-menotti-dead.html
Sports,"En las canchas de fútbol de Queens, los migrantes se sienten como en casa","Para generaciones de migrantes, el fútbol de los domingos en el parque Flushing Meadows Corona es más que un juego. Alrededor del balón, los jugadores conectan como lo hacían en sus países.",https://www.nytimes.com/es/2024/05/07/espanol/canchas-futbol-queens-migrantes.html
Sports,"On Queens Soccer Fields, Immigrants Find Each Other and a Sense of Home","For generations of immigrants, Sunday soccer at Flushing Meadows Corona Park is more than a game.",https://www.nytimes.com/2024/05/05/nyregion/soccer-migrants-corona-queens.html
Sports,Lawsuit Accuses Everton Bidder 777 Partners of $600 Million Fraud,"In a suit filed in federal court in New York, a firm that provided hundreds of millions of dollars to 777 accused the company of double-pledging its collateral to other investors.",https://www.nytimes.com/2024/05/04/world/europe/everton-777-partners-lawsuit.html
Sports,When a Bunch of Bloody Yanks Came for English Soccer,American investors are gobbling up the storied teams of the English Premier League — and changing the stadium experience in ways that soccer fans resent.,https://www.nytimes.com/2024/05/04/magazine/english-soccer-american-owners.html
Sports,"Dortmund, Bayern Munich and the Siren Song of Yesterday",Change comes neither easily nor naturally at Germany’s two most successful clubs. Will success in the Champions League delay it again?,https://www.nytimes.com/2024/05/03/world/europe/champions-league-dortmund-bayern.html
Sports,A Race the Whole World Is Watching,A three-team race is deciding this year’s Premier League champion. The competition’s global reach means a significant portion of the world’s population is following along.,https://www.nytimes.com/2024/05/03/world/europe/premier-league-soccer.html
Sports,"At F.C. Porto, a Toxic Presidential Race Feels Typical for 2024","A powerful incumbent and a popular rival highlight an election that has already featured fights, arrests and accusations of intimidation.",https://www.nytimes.com/2024/04/26/world/europe/fc-porto-election-da-costa-villas-boas.html
Sports,The Only Girls’ Team in a Boys’ Soccer League Has Gone Undefeated,"The Queens Park Ladies, an under-12 soccer team in Bournemouth, England, hopes to inspire younger girls to get into the sport after a dominant season against the boys.",https://www.nytimes.com/2024/04/24/world/europe/uk-women-girls-soccer-team-bournemouth.html
Sports,Why Indoor Soccer is the Beautiful Game at Its Best,"In its flamboyance and entertainment factor, it embodies the spirit of street soccer, the real roots of the game.",https://www.nytimes.com/2024/04/24/magazine/indoor-soccer.html
Sports,This Town Had a Reputation Problem. Premier League Soccer Changed Things.,"Having a team in the world’s richest sports competition might alter how people think of Luton, a place long dogged by a ramshackle image and links to extremism.",https://www.nytimes.com/2024/04/24/world/europe/luton-town-premier-league.html
Sports,FIFA Said to Be Close to TV Deal With Apple for New Tournament,The agreement would give the tech company worldwide rights for a monthlong World Cup-style competition between top teams set to take place next year.,https://www.nytimes.com/2024/04/22/business/fifa-apple-tv-deal.html
Sports,Everton Seeks Alternative Buyer as Deal With 777 Partners Falters,"With a proposed sale stalled seven months after it was announced, a financially strapped Premier League team is pursuing a backup plan.",https://www.nytimes.com/2024/04/22/business/everton-sale-777-partners.html
Sports,Why Don’t More People Resent Manchester City?,"Out of the Champions League but on top of the Premier League, Manchester City shows that it takes more than trophies to make a villain.",https://www.nytimes.com/2024/04/19/world/europe/premier-league-man-city.html
Sports,One Thing Parents Can Control,"As parents, we cannot shield our sons and daughters from the world’s cruelty or our failures, but we can try to counter those things.",https://www.nytimes.com/2024/04/16/opinion/parenting-mistakes-joy.html
Sports,"Un equipo de fútbol dejó de cobrar la entrada, ¿otros deberían hacer lo mismo?","Cuando el Paris F. C. hizo gratuitas sus entradas, inició un experimento sobre la conexión entre aficionados y equipos, y planteó una pregunta sobre el valor de las grandes multitudes para el deporte televisado.",https://www.nytimes.com/es/2024/04/14/espanol/entradas-futbol-gratis.html
Sports,"A Soccer Bridesmaid Wears the Crown, and Germany (Mostly) Likes the Look","As Bayer Leverkusen sealed its first Bundesliga title, the real joy for its rivals came in seeing Bayern Munich lose it.",https://www.nytimes.com/2024/04/13/world/europe/bayer-leverkuson-bayern-munich-bundesliga.html
Sports,"Coaches Have to Be Salesmen, Too",David Moyes has established West Ham as a fixture in the top half of the Premier League and a regular presence in Europe. So why do so many fans want him out?,https://www.nytimes.com/2024/04/12/world/europe/west-ham-david-moyes.html
Sports,El equipo de fútbol favorito de estos neoyorquinos está en Dinamarca. (Es que son los dueños),"Un grupo de conocidos invirtió en un equipo de fútbol de la tercera división de la liga danesa. Esperan ascender, pero siguen perdiendo partidos.",https://www.nytimes.com/es/2024/04/12/espanol/duenos-ab-dinamarca-nueva-york.html
Sports,New York City Is Closer to Getting Its First Soccer Stadium,"The City Council voted to allow the New York City Football Club to build a facility for its team in Willets Point, Queens, across the street from Citi Field.",https://www.nytimes.com/2024/04/11/nyregion/nyc-football-club-soccer-stadium.html
Sports,A Soccer Team Stopped Charging for Tickets. Should Others Do the Same?,"When Paris F.C. made its tickets free, it began an experiment into the connection between fans and teams, and posed a question about the value of big crowds to televised sports.",https://www.nytimes.com/2024/04/10/world/europe/paris-fc-free-tickets-soccer.html
